TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
11:11:26.0,AN,35.436173333333336,136.12832166666666,276.3665914800423,35.436,136.12,1471.4672502869694,1880,268.53798236376304,755.013264258071
11:11:27.0,AN,35.436175,136.128305,276.99722109021354,35.436,136.12,1469.9623040968518,1880,268.5209369019133,753.5068754175848
11:11:27.0,AN,35.436175,136.128305,276.99722109021354,35.436,136.12,1469.786637961258,1880,268.5209369019133,753.5068754175848
11:11:27.0,AN,35.436175,136.128305,276.99722109021354,35.436,136.12,1469.6109826223508,1880,268.5209369019133,753.5068754175848
11:11:28.0,AN,35.436168333333335,136.12829166666666,238.46355403814817,35.436,136.12,1549.5361763143806,1880,268.575055739091,752.2791399281953
11:11:28.0,AN,35.436168333333335,136.12829166666666,238.46355403814817,35.436,136.12,1550.1545214890562,1880,268.575055739091,752.2791399281953
11:11:29.0,AN,35.436165,136.12827666666666,254.74394241660457,35.436,136.12,1517.1526003240094,1880,268.6007697859296,750.9099255481987
11:11:29.0,AN,35.436165,136.12827666666666,254.74394241660457,35.436,136.12,1517.44078674098,1880,268.6007697859296,750.9099255481987
11:11:29.0,AN,35.436165,136.12827666666666,254.74394241660457,35.436,136.12,1517.7289564431212,1880,268.6007697859296,750.9099255481987
11:11:30.0,AN,35.436166666666665,136.12826,276.99722038640124,35.436,136.12,1471.6756635346474,1880,268.58375726229104,749.4032916320353
11:11:30.0,AN,35.436166666666665,136.12826,276.99722038640124,35.436,136.12,1471.5011980346271,1880,268.58375726229104,749.4032916320353
11:11:30.0,AN,35.436166666666665,136.12826,276.99722038640124,35.436,136.12,1471.3267425740514,1880,268.58375726229104,749.4032916320353
11:11:31.0,AN,35.43617166666667,136.12823833333334,285.8139931311025,35.436,136.12,1452.844044655464,1880,268.53736879954334,747.4527509612951
11:11:31.0,AN,35.43617166666667,136.12823833333334,285.8139931311025,35.436,136.12,1452.4887599347646,1880,268.53736879954334,747.4527509612951
11:11:32.0,AN,35.436175,136.12821833333334,281.5608670571869,35.436,136.12,1460.8311474209281,1880,268.5052959590698,745.6489525679829
11:11:32.0,AN,35.436175,136.12821833333334,281.5608670571869,35.436,136.12,1460.561576518101,1880,268.5052959590698,745.6489525679829
11:11:32.0,AN,35.436175,136.12821833333334,281.5608670571869,35.436,136.12,1460.2920389251317,1880,268.5052959590698,745.6489525679829
11:11:33.0,AN,35.436175,136.1282,270.0000053191207,35.436,136.12,1483.9852210216845,1880,268.5019450280231,743.9867068451559
11:11:33.0,AN,35.436175,136.1282,270.0000053191207,35.436,136.12,1483.9540576275303,1880,268.5019450280231,743.9867068451559
11:11:33.0,AN,35.436175,136.1282,270.0000053191207,35.436,136.12,1483.9228944131596,1880,268.5019450280231,743.9867068451559
11:11:34.0,AN,35.436168333333335,136.12818166666668,245.9483225794982,35.436,136.12,1534.027703752668,1880,268.55584169364477,742.3053893027763
11:11:34.0,AN,35.436168333333335,136.12818166666668,245.9483225794982,35.436,136.12,1534.49550912221,1880,268.55584169364477,742.3053893027763
11:11:35.0,AN,35.436166666666665,136.12816333333333,263.63341955021065,35.436,136.12,1498.2248108212661,1880,268.5669373361642,740.6384425309087
11:11:35.0,AN,35.436166666666665,136.12816333333333,263.63341955021065,35.436,136.12,1498.3275906821016,1880,268.5669373361642,740.6384425309087
11:11:35.0,AN,35.436166666666665,136.12816333333333,263.63341955021065,35.436,136.12,1498.4303707464624,1880,268.5669373361642,740.6384425309087
11:11:36.0,AN,35.436165,136.128145,263.63341969296647,35.436,136.12,1498.5563706803043,1880,268.57808306053977,738.9715236524456
11:11:36.0,AN,35.436165,136.128145,263.63341969296647,35.436,136.12,1498.6593833500026,1880,268.57808306053977,738.9715236524456
11:11:37.0,AN,35.436165,136.12812666666667,270.0000053191201,35.436,136.12,1485.4978304799733,1880,268.5748659769873,737.3092238559749
11:11:37.0,AN,35.436165,136.12812666666667,270.0000053191201,35.436,136.12,1485.4681761176348,1880,268.5748659769873,737.3092238559749
11:11:37.0,AN,35.436165,136.12812666666667,270.0000053191201,35.436,136.12,1485.438521902689,1880,268.5748659769873,737.3092238559749
11:11:38.0,AN,35.436165,136.12810833333333,270.0000053191201,35.436,136.12,1485.4021435985821,1880,268.5716343785276,735.6469263844847
11:11:38.0,AN,35.436165,136.12810833333333,270.0000053191201,35.436,136.12,1485.372422470928,1880,268.5716343785276,735.6469263844847
11:11:38.0,AN,35.436165,136.12810833333333,270.0000053191201,35.436,136.12,1485.342701492309,1880,268.5716343785276,735.6469263844847
11:11:39.0,AN,35.436166666666665,136.12808833333332,275.8398741420173,35.436,136.12,1473.140249917692,1880,268.5536110581556,733.838173326966
11:11:39.0,AN,35.436166666666665,136.12808833333332,275.8398741420173,35.436,136.12,1472.9890871244324,1880,268.5536110581556,733.838173326966
11:11:40.0,AN,35.436166666666665,136.12807,270.0000053191202,35.436,136.12,1484.9654156483566,1880,268.55031593411735,732.1758913887552
11:11:40.0,AN,35.436166666666665,136.12807,270.0000053191202,35.436,136.12,1484.9352531874238,1880,268.55031593411735,732.1758913887552
11:11:40.0,AN,35.436166666666665,136.12807,270.0000053191202,35.436,136.12,1484.905090884584,1880,268.55031593411735,732.1758913887552
11:11:41.0,AN,35.43616333333333,136.12805333333333,256.208278005779,35.436,136.12,1513.6504915409655,1880,268.57639581479555,730.6554151803273
11:11:41.0,AN,35.43616333333333,136.12805333333333,256.208278005779,35.436,136.12,1513.9078788596325,1880,268.57639581479555,730.6554151803273
11:11:41.0,AN,35.43616333333333,136.12805333333333,256.208278005779,35.436,136.12,1514.1652555526891,1880,268.57639581479555,730.6554151803273
11:11:42.0,AN,35.43615833333333,136.12803666666667,249.78601184334826,35.436,136.12,1527.851439085504,1880,268.6171594638686,729.130589979838
11:11:42.0,AN,35.43615833333333,136.12803666666667,249.78601184334826,35.436,136.12,1528.2419770817005,1880,268.6171594638686,729.130589979838
11:11:43.0,AN,35.43615666666667,136.12801833333333,263.6334203585464,35.436,136.12,1499.8527222478629,1880,268.628596746043,727.4637982063522
11:11:43.0,AN,35.43615666666667,136.12801833333333,263.6334203585464,35.436,136.12,1499.9567884166238,1880,268.628596746043,727.4637982063522
11:11:43.0,AN,35.43615666666667,136.12801833333333,263.6334203585464,35.436,136.12,1500.0608545907758,1880,268.628596746043,727.4637982063522
11:11:44.0,AN,35.43615833333333,136.12799833333332,275.83987353070063,35.436,136.12,1474.7281918253732,1880,268.610512298573,725.6548163447121
11:11:44.0,AN,35.43615833333333,136.12799833333332,275.83987353070063,35.436,136.12,1474.578137485528,1880,268.610512298573,725.6548163447121
11:11:44.0,AN,35.43615833333333,136.12799833333332,275.83987353070063,35.436,136.12,1474.428089764151,1880,268.610512298573,725.6548163447121
11:11:45.0,AN,35.43616,136.12797833333335,275.8398736802635,35.436,136.12,1474.2403287169218,1880,268.5923374912487,723.8459071305253
